model_name 8x5_5e-4_rgb12_22:43:46_1_0_23:17:34
loading nuscenes...
making parser...
indices (28130, 1)
NuscData: 28130 samples. Split: train.
                   Augmentation Conf: {'final_dim': (448, 800), 'cams': ['CAM_FRONT_LEFT', 'CAM_FRONT', 'CAM_FRONT_RIGHT', 'CAM_BACK_LEFT', 'CAM_BACK', 'CAM_BACK_RIGHT'], 'ncams': 6}
indices (6019, 1)
NuscData: 6019 samples. Split: val.
                   Augmentation Conf: {'final_dim': (448, 800), 'cams': ['CAM_FRONT_LEFT', 'CAM_FRONT', 'CAM_FRONT_RIGHT', 'CAM_BACK_LEFT', 'CAM_BACK', 'CAM_BACK_RIGHT'], 'ncams': 6}
data ready
total_params 42048711
reading ckpt from checkpoints/8x5_5e-4_rgb12_22:43:46
...found checkpoint checkpoints/8x5_5e-4_rgb12_22:43:46/model-000025000.pth
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000103/6019; rtime 0.00; itime 0.18 (179.38 ms); loss 4.57146; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000104/6019; rtime 0.00; itime 0.18 (179.36 ms); loss 5.41627; iou_ev 46.0
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000105/6019; rtime 0.00; itime 0.18 (179.33 ms); loss 4.20310; iou_ev 45.9
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000106/6019; rtime 0.00; itime 0.18 (179.30 ms); loss 2.10018; iou_ev 45.9
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000107/6019; rtime 0.00; itime 0.18 (179.27 ms); loss 2.24888; iou_ev 45.8
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000108/6019; rtime 0.00; itime 0.18 (179.25 ms); loss 3.63947; iou_ev 45.8
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000109/6019; rtime 0.00; itime 0.18 (179.22 ms); loss 3.74022; iou_ev 45.8
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000110/6019; rtime 0.00; itime 0.18 (179.20 ms); loss 3.79535; iou_ev 45.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000111/6019; rtime 0.00; itime 0.18 (179.17 ms); loss 3.49708; iou_ev 45.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000112/6019; rtime 0.00; itime 0.18 (179.15 ms); loss 3.60338; iou_ev 45.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000113/6019; rtime 0.00; itime 0.18 (179.13 ms); loss 1.75618; iou_ev 45.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000114/6019; rtime 0.00; itime 0.18 (179.11 ms); loss -0.81569; iou_ev 45.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000115/6019; rtime 0.00; itime 0.18 (179.09 ms); loss -0.43954; iou_ev 45.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000116/6019; rtime 0.00; itime 0.18 (179.06 ms); loss 0.26475; iou_ev 45.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000117/6019; rtime 0.00; itime 0.18 (179.04 ms); loss -0.99068; iou_ev 45.8
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000118/6019; rtime 0.00; itime 0.18 (179.02 ms); loss -1.11595; iou_ev 45.8
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000119/6019; rtime 0.00; itime 0.18 (179.00 ms); loss 1.11225; iou_ev 45.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000120/6019; rtime 0.00; itime 0.18 (178.98 ms); loss 2.40043; iou_ev 45.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000121/6019; rtime 0.00; itime 0.18 (178.96 ms); loss 6.49367; iou_ev 45.7
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000122/6019; rtime 0.00; itime 0.18 (178.94 ms); loss 8.75240; iou_ev 45.6
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000123/6019; rtime 0.00; itime 0.18 (178.92 ms); loss 10.78376; iou_ev 45.5
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000124/6019; rtime 0.00; itime 0.18 (178.90 ms); loss 9.44402; iou_ev 45.4
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000125/6019; rtime 0.00; itime 0.18 (178.88 ms); loss 7.96825; iou_ev 45.3
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000126/6019; rtime 0.01; itime 0.18 (178.90 ms); loss 9.28236; iou_ev 45.2
8x5_5e-4_rgb12_22:43:46_1_0_23:17:34; step 000127/6019; rtime 0.00; itime 0.18 (178.88 ms); loss 9.49437; iou_ev 45.2
